2022-01-08 17:42:52,903 | INFO | extract.py | <module> | Start of program.
2022-01-08 17:55:53,459 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:53,462 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:53,463 | INFO | load.py | update_db | Item no. 276 added to database
2022-01-08 17:55:53,467 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:53,473 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:57,641 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:57,644 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:57,645 | INFO | load.py | update_db | Item no. 277 added to database
2022-01-08 17:55:57,649 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:57,655 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:01,531 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:01,533 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:01,534 | INFO | load.py | update_db | Item no. 278 added to database
2022-01-08 17:56:01,539 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:01,544 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:05,258 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:05,261 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:05,262 | INFO | load.py | update_db | Item no. 279 added to database
2022-01-08 17:56:05,266 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:05,272 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:08,863 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:08,866 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:08,867 | INFO | load.py | update_db | Item no. 280 added to database
2022-01-08 17:56:08,872 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:08,877 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:12,435 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:12,438 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:12,439 | INFO | load.py | update_db | Item no. 281 added to database
2022-01-08 17:56:12,443 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:12,449 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:15,979 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:15,982 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:15,983 | INFO | load.py | update_db | Item no. 282 added to database
2022-01-08 17:56:15,987 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:15,993 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:19,567 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:19,570 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:19,571 | INFO | load.py | update_db | Item no. 283 added to database
2022-01-08 17:56:19,575 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:19,581 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:22,792 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:22,795 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:22,796 | INFO | load.py | update_db | Item no. 284 added to database
2022-01-08 17:56:22,801 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:22,806 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:25,899 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:25,902 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:25,903 | INFO | load.py | update_db | Item no. 285 added to database
2022-01-08 17:56:25,908 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:25,913 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:29,013 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:29,016 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:29,017 | INFO | load.py | update_db | Item no. 286 added to database
2022-01-08 17:56:29,022 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:29,027 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:32,135 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:32,139 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:32,140 | INFO | load.py | update_db | Item no. 287 added to database
2022-01-08 17:56:32,144 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:32,150 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:34,976 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:34,980 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:34,981 | INFO | load.py | update_db | Item no. 288 added to database
2022-01-08 17:56:34,985 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:34,991 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:38,055 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:38,058 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:38,059 | INFO | load.py | update_db | Item no. 289 added to database
2022-01-08 17:56:38,064 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:38,069 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:56:41,170 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:56:41,173 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:41,174 | INFO | load.py | update_db | Item no. 290 added to database
2022-01-08 17:56:41,179 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:41,184 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:44,724 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:44,727 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:44,728 | INFO | load.py | update_db | Item no. 291 added to database
2022-01-08 17:56:44,733 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:44,738 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:48,263 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:48,266 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:48,267 | INFO | load.py | update_db | Item no. 292 added to database
2022-01-08 17:56:48,271 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:48,277 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:51,832 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:51,835 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:51,836 | INFO | load.py | update_db | Item no. 293 added to database
2022-01-08 17:56:51,840 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:51,846 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:55,364 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:55,367 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:55,368 | INFO | load.py | update_db | Item no. 294 added to database
2022-01-08 17:56:55,373 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:55,379 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:56:59,148 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:56:59,151 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:56:59,152 | INFO | load.py | update_db | Item no. 295 added to database
2022-01-08 17:56:59,157 | INFO | load.py | update_db | Select query successful
2022-01-08 17:56:59,162 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:02,632 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:02,635 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:02,636 | INFO | load.py | update_db | Item no. 296 added to database
2022-01-08 17:57:02,641 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:02,646 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:06,178 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:06,181 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:06,182 | INFO | load.py | update_db | Item no. 297 added to database
2022-01-08 17:57:06,187 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:06,192 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:09,921 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:09,924 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:09,925 | INFO | load.py | update_db | Item no. 298 added to database
2022-01-08 17:57:09,929 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:09,935 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:13,437 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:13,440 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:13,441 | INFO | load.py | update_db | Item no. 299 added to database
2022-01-08 17:57:13,445 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:13,451 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:16,936 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:16,939 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:16,940 | INFO | load.py | update_db | Item no. 300 added to database
2022-01-08 17:57:16,945 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:16,950 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:20,515 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:20,518 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:20,519 | INFO | load.py | update_db | Item no. 301 added to database
2022-01-08 17:57:20,524 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:20,529 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:24,196 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:24,199 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:24,200 | INFO | load.py | update_db | Item no. 302 added to database
2022-01-08 17:57:24,204 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:24,210 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:28,095 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:28,098 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:28,099 | INFO | load.py | update_db | Item no. 303 added to database
2022-01-08 17:57:28,105 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:28,111 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:31,839 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:31,842 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:31,843 | INFO | load.py | update_db | Item no. 304 added to database
2022-01-08 17:57:31,848 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:31,853 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:35,412 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:35,415 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:35,416 | INFO | load.py | update_db | Item no. 305 added to database
2022-01-08 17:57:35,420 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:35,426 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:38,750 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:38,753 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:38,754 | INFO | load.py | update_db | Item no. 306 added to database
2022-01-08 17:57:38,759 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:38,764 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:57:41,874 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:57:41,877 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:41,878 | INFO | load.py | update_db | Item no. 307 added to database
2022-01-08 17:57:41,883 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:41,888 | INFO | imdb_api.py | get_genre | Searching name: Squid Game
2022-01-08 17:57:44,911 | INFO | imdb_api.py | get_genre | Title: Squid Game
2022-01-08 17:57:44,913 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:44,914 | INFO | load.py | update_db | Item no. 308 added to database
2022-01-08 17:57:44,919 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:44,924 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:48,447 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:48,450 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:48,451 | INFO | load.py | update_db | Item no. 309 added to database
2022-01-08 17:57:48,455 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:48,461 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:52,072 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:52,075 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:52,076 | INFO | load.py | update_db | Item no. 310 added to database
2022-01-08 17:57:52,081 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:52,086 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:57:55,608 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:57:55,611 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:57:55,612 | INFO | load.py | update_db | Item no. 311 added to database
2022-01-08 17:57:55,617 | INFO | load.py | update_db | Select query successful
2022-01-08 17:57:55,622 | INFO | imdb_api.py | get_genre | Searching name: Superstore
